"Judet","Localitate","Tip artera","Denumire artera","Numar/Bloc","Codpostal"
"Mehedinți","Drobeta-Turnu Severin","Strada","Mărăști","bl. 5, 6, IM2","220201"
"Mehedinți","Drobeta-Turnu Severin","Strada","Mărăști","nr. 5-T; 2-T","220201"
"Mehedinți","Drobeta-Turnu Severin","Strada","Veterani","bl. IV2","220201"
"Mehedinți","Drobeta-Turnu Severin","Strada","Veterani","nr. 46","220201"
"Mehedinți","Drobeta-Turnu Severin","Strada","Veterani","bl. G23, G24","220202"
"Mehedinți","Drobeta-Turnu Severin","Strada","Veterani","bl. IM1A, IM1B, IM3, G2","220202"
"Mehedinți","Drobeta-Turnu Severin","Strada","Veterani","nr. 7-45; 32-38","220202"
"Mehedinți","Drobeta-Turnu Severin","Strada","Independenței","bl. IA1A","220205"
"Mehedinți","Drobeta-Turnu Severin","Strada","Independenței","nr. 32","220205"
"Mehedinți","Drobeta-Turnu Severin","Strada","Ionescu Șișești Gheorghe","bl. 4, IA3, IA4, MIM1","220205"
"Mehedinți","Drobeta-Turnu Severin","Strada","Ionescu Șișești Gheorghe","nr. 43-65; 60-72","220205"
"Mehedinți","Drobeta-Turnu Severin","Strada","Alion","bl. IA1B, IA2A, IA2B, IV1, G1","220206"
"Mehedinți","Drobeta-Turnu Severin","Strada","Alion","nr. 21-61; 36-62, 68, 70","220206"
"Mehedinți","Drobeta-Turnu Severin","Bulevardul","Vladimirescu Tudor","nr. 247-T","220206"
"Mehedinți","Drobeta-Turnu Severin","Strada","Aurora","","220236"
"Mehedinți","Drobeta-Turnu Severin","Strada","Banoviței","","220236"
"Mehedinți","Drobeta-Turnu Severin","Calea","Cernețului","","220236"
"Mehedinți","Drobeta-Turnu Severin","Calea","Craiovei","","220236"
"Mehedinți","Drobeta-Turnu Severin","Strada","Iazului","","220236"
"Mehedinți","Drobeta-Turnu Severin","Strada","Iorga Nicolae","","220236"
"Mehedinți","Drobeta-Turnu Severin","Strada","Padeș","","220236"
"Mehedinți","Drobeta-Turnu Severin","Strada","Bârsei","","220238"
"Mehedinți","Drobeta-Turnu Severin","Strada","Godeanu","","220238"
"Mehedinți","Drobeta-Turnu Severin","Strada","Ponoare","","220238"
"Mehedinți","Drobeta-Turnu Severin","Strada","Retezat","","220238"
"Mehedinți","Drobeta-Turnu Severin","Calea","Timișoarei","nr. 2-34","220238"
"Mehedinți","Drobeta-Turnu Severin","Strada","Fagului","","220239"
"Mehedinți","Drobeta-Turnu Severin","Strada","Ferigilor","","220239"
"Mehedinți","Drobeta-Turnu Severin","Strada","Fragilor","","220239"
"Mehedinți","Drobeta-Turnu Severin","Strada","Jidoștiței","","220239"
"Mehedinți","Drobeta-Turnu Severin","Strada","Alunului","","220242"
"Mehedinți","Drobeta-Turnu Severin","Strada","Daimaca Victor","","220242"
"Mehedinți","Drobeta-Turnu Severin","Strada","Eroilor","","220242"
"Mehedinți","Drobeta-Turnu Severin","Strada","Fraternității","","220242"
"Mehedinți","Drobeta-Turnu Severin","Strada","Odobescu Alexandru","","220242"
"Mehedinți","Drobeta-Turnu Severin","Strada","Primăverii","","220242"
"Mehedinți","Drobeta-Turnu Severin","Calea","Timișoarei","nr. 1-159, 163-177; 36-222","220242"
"Mehedinți","Drobeta-Turnu Severin","Strada","Groza Petru, doctor","","220243"
"Mehedinți","Drobeta-Turnu Severin","Strada","Islazului","","220243"
"Mehedinți","Drobeta-Turnu Severin","Strada","Păun Pincio","","220243"
"Mehedinți","Drobeta-Turnu Severin","Strada","Pionierilor","","220243"
"Mehedinți","Drobeta-Turnu Severin","Strada","Vlaicu Aurel","","220243"
"Mehedinți","Drobeta-Turnu Severin","Strada","Arțarului","","220244"
"Mehedinți","Drobeta-Turnu Severin","Strada","Doja Gheorghe","","220244"
"Mehedinți","Drobeta-Turnu Severin","Strada","Izvorului","","220244"
"Mehedinți","Drobeta-Turnu Severin","Strada","Stânjenelului","","220244"
"Mehedinți","Drobeta-Turnu Severin","Calea","Timișoarei","bl. 1-3, S1","220244"
"Mehedinți","Drobeta-Turnu Severin","Calea","Timișoarei","nr. 161","220244"
"Mehedinți","Drobeta-Turnu Severin","Calea","Timișoarei","bl. B4, B5, M2, S2, S3","220245"
"Mehedinți","Drobeta-Turnu Severin","Calea","Timișoarei","bl. 8, SN1, SN2, SN3","220246"
"Mehedinți","Drobeta-Turnu Severin","Calea","Timișoarei","bl. M1, M3, S4","220247"
"Mehedinți","Drobeta-Turnu Severin","Strada","Merilor","","220248"
"Mehedinți","Drobeta-Turnu Severin","Strada","Renașterii","","220248"
"Mehedinți","Drobeta-Turnu Severin","Strada","Bucegi","","220251"
"Mehedinți","Drobeta-Turnu Severin","Strada","Făgăraș","","220251"
"Mehedinți","Drobeta-Turnu Severin","Strada","Negoiu","","220251"
"Mehedinți","Drobeta-Turnu Severin","Strada","Negruzzi","","220251"
"Mehedinți","Drobeta-Turnu Severin","Strada","Vârciorovei","","220251"
"Mehedinți","Drobeta-Turnu Severin","Strada","Ada-Kaleh","","220252"
"Mehedinți","Drobeta-Turnu Severin","Strada","Parâng","","220252"
"Mehedinți","Drobeta-Turnu Severin","Strada","Rodnei","","220252"
"Mehedinți","Drobeta-Turnu Severin","Strada","Teiului","","220252"
"Mehedinți","Drobeta-Turnu Severin","Strada","Vrancei","","220252"
"Mehedinți","Drobeta-Turnu Severin","Strada","Pinilor","","220253"
"Mehedinți","Drobeta-Turnu Severin","Strada","Răscoalei","","220253"
"Mehedinți","Drobeta-Turnu Severin","Strada","Vodița","","220253"
"Mehedinți","Drobeta-Turnu Severin","Strada","1 Mai","","220254"
"Mehedinți","Drobeta-Turnu Severin","Strada","Dudaș","","220254"
"Mehedinți","Drobeta-Turnu Severin","Strada","Tineretului","","220254"
"Mehedinți","Drobeta-Turnu Severin","Strada","Vărănic","","220254"
"Mehedinți","Drobeta-Turnu Severin","Aleea","Zambilelor","","220254"
"Mehedinți","Drobeta-Turnu Severin","Strada","Cloșca","","220255"
"Mehedinți","Drobeta-Turnu Severin","Strada","Liliacului","","220255"
"Mehedinți","Drobeta-Turnu Severin","Strada","Perilor","","220255"
"Mehedinți","Drobeta-Turnu Severin","Calea","Severinului","","220255"
"Mehedinți","Drobeta-Turnu Severin","Strada","Trǎistarului","","220255"
"Mehedinți","Drobeta-Turnu Severin","Strada","Vișinilor","","220255"
"Mehedinți","Drobeta-Turnu Severin","Strada","Partizani","","220256"
"Mehedinți","Drobeta-Turnu Severin","Strada","Salcâmilor","","220256"
"Mehedinți","Drobeta-Turnu Severin","Piața","Școlii","","220256"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","bl. V1-V4","230002"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","nr. 15, 17","230002"
"Olt","Slatina","Strada","Primăverii","bl. FA23A, FA23B, FA27","230002"
"Olt","Slatina","Strada","Primăverii","nr. 13-19, 13A","230002"
"Olt","Slatina","Aleea","Tipografului","","230002"
"Olt","Slatina","Aleea","Armoniei","","230003"
"Olt","Slatina","Aleea","Macului","nr. 3-T; 2-T","230003"
"Olt","Slatina","Strada","Toamnei","bl. 4-7, 9, 24C, DA1-DA3","230003"
"Olt","Slatina","Strada","Toamnei","nr. 1-3, 7-T; 2-T","230003"
"Olt","Slatina","Aleea","Textilistului","bl. G5-G10","230004"
"Olt","Slatina","Aleea","Textilistului","nr. 23-T; 10-T","230004"
"Olt","Slatina","Aleea","Textilistului","nr. 7-11, 23A, 23B, 27A","230004"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","bl. V5","230005"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","nr. 19, 19A, 19B, 21","230005"
"Olt","Slatina","Strada","Păcii","bl. 20, 21, 23, 24","230007"
"Olt","Slatina","Strada","Păcii","nr. 1-T, 1A, 5A","230007"
"Olt","Slatina","Strada","Crișan","nr. 1-9","230008"
"Olt","Slatina","Aleea","Independenței","bl. M1, M2, T1-T4","230008"
"Olt","Slatina","Aleea","Independenței","nr. 3; 2-12","230008"
"Olt","Slatina","Strada","Victoriei","","230008"
"Olt","Slatina","Strada","Trandafirilor","","230009"
"Olt","Slatina","Strada","Cornișei","bl. FA3, FA6, GA6, GA7","230011"
"Olt","Slatina","Strada","Cornișei","nr. 2-12","230011"
"Olt","Slatina","Strada","Primăverii","bl. FA1, FA4, FA5","230012"
"Olt","Slatina","Strada","Primăverii","nr. 2-6, 6A","230012"
"Olt","Slatina","Strada","Crișan","bl. ZA1","230013"
"Olt","Slatina","Strada","Crișan","nr. 11, 11A","230013"
"Olt","Slatina","Aleea","Înfrățirii","","230013"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","bl. CAM1, CAM2, CAM3, FB15","230015"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","nr. 7-13, 11A, 11B","230015"
"Olt","Slatina","Aleea","Muncii","","230016"
"Olt","Slatina","Strada","Unirii","bl. FA15B, FA16, FA17","230017"
"Olt","Slatina","Strada","Unirii","nr. 2-T","230017"
"Olt","Slatina","Strada","Mănăstirii","nr. 1, 1A, 1D; 2A-2E","230019"
"Olt","Slatina","Strada","Dorobanțu Constantin, sergent major","bl. 1B16, 2B16, C1, C16, D16","230020"
"Olt","Slatina","Strada","Dorobanțu Constantin, sergent major","nr. 1-T","230020"
"Olt","Slatina","Aleea","Lămâiței","","230020"
"Olt","Slatina","Aleea","Plopilor","","230020"
"Olt","Slatina","Strada","Arcului","bl. 1A, 3A, 4, 12A, 12B","230021"
"Olt","Slatina","Strada","Arcului","nr. 10-18","230021"
"Olt","Slatina","Strada","Centura Basarabilor","","230021"
"Olt","Slatina","Strada","Ștrandului","","230021"
"Olt","Slatina","Strada","Arinului","","230022"
"Olt","Slatina","Aleea","Bradului","","230022"
"Olt","Slatina","Aleea","Castanilor","","230022"
"Olt","Slatina","Aleea","Cireșului","","230022"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","bl. P1, UNION","230025"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","nr. 3, 3A, 3B, 5; 2-16, 12A","230025"
"Olt","Slatina","Strada","Păcii","bl. 18, 22, 25","230025"
"Olt","Slatina","Strada","Păcii","nr. 2-T","230025"
"Olt","Slatina","Strada","Libertății","bl. 16, 17, 19, GA8","230026"
"Olt","Slatina","Strada","Libertății","bl. GA8A-GA8D","230026"
"Olt","Slatina","Strada","Libertății","nr. 1-T","230026"
"Olt","Slatina","Strada","Cornișei","bl. ZA3","230027"
"Olt","Slatina","Strada","Cornișei","nr. 1","230027"
"Olt","Slatina","Aleea","Viorelelor","","230027"
"Olt","Slatina","Strada","Cornișei","bl. GA1-GA5","230028"
"Olt","Slatina","Strada","Cornișei","nr. 3-11","230028"
"Olt","Slatina","Strada","Libertății","bl. GA15, GA15C, FA14-FA15","230029"
"Olt","Slatina","Strada","Libertății","nr. 2-T","230029"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","bl. V24, V26-V28","230030"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","nr. 36-42","230030"
"Olt","Slatina","Aleea","Lalelelor","","230032"
"Olt","Slatina","Strada","Unirii","bl. FA12A, GA27, GA28","230032"
"Olt","Slatina","Strada","Unirii","nr. 1-T","230032"
"Olt","Slatina","Strada","Crișan","bl. GA12, GA13, GA14","230033"
"Olt","Slatina","Strada","Crișan","nr. 2-22, 18A","230033"
"Olt","Slatina","Strada","Primăverii","bl. GA15, GA15B","230033"
"Olt","Slatina","Strada","Primăverii","nr. 8-14","230033"
"Olt","Slatina","Strada","Crișan","bl. GA11A, GA11B","230034"
"Olt","Slatina","Strada","Crișan","nr. 13-T, 23A, 23B","230034"
"Olt","Slatina","Aleea","Textilistului","nr. 15-21","230034"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","bl. CAM4, FA21, GA16","230037"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","bl. GA19, GA21","230037"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","nr. 18-32","230037"
"Olt","Slatina","Strada","Constantin Brâncoveanu","","230038"
"Olt","Slatina","Strada","Mănăstirii","bl. 1B, 1C, 2B, 8B, 8C, IACM","230038"
"Olt","Slatina","Strada","Mănăstirii","nr. 1B, 1C, 3; 2-30","230038"
"Olt","Slatina","Aleea","Rozelor","bl. FB21","230038"
"Olt","Slatina","Aleea","Rozelor","nr. 2","230038"
"Olt","Slatina","Strada","Zmeurei","","230038"
"Olt","Slatina","Strada","Arcului","bl. 11A, 11B, 11TCI, B3, B4","230039"
"Olt","Slatina","Strada","Arcului","bl. 2A, 3B, 3C, 5, 9A, 9B","230039"
"Olt","Slatina","Strada","Arcului","bl. D13, FB22","230039"
"Olt","Slatina","Strada","Arcului","nr. 1-17, 2-8","230039"
"Olt","Slatina","Strada","Mănăstirii","nr. 5-27, 7A-7E, 27B","230041"
"Olt","Slatina","Strada","Primăverii","bl. FA7, PM1, PM2, V34, V35","230041"
"Olt","Slatina","Strada","Primăverii","nr. 7-11, 7A-7E, 21, 21A, 23-T","230041"
"Olt","Slatina","Aleea","Rozelor","bl. 1AB, FB16-FB20","230041"
"Olt","Slatina","Aleea","Rozelor","bl. ACH, FB23, GA17, GA18","230041"
"Olt","Slatina","Aleea","Rozelor","bl. GA20, GA22, GA23, IACM","230041"
"Olt","Slatina","Aleea","Rozelor","nr. 1-T, 4-T","230041"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","bl. V29-V31","230042"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","nr. 34","230042"
"Olt","Slatina","Strada","Caracostea Dumitru, academician","","230042"
"Olt","Slatina","Aleea","Tineretului","bl. FB24, FB24B, FB25","230042"
"Olt","Slatina","Aleea","Tineretului","bl. FB25A, FB25B","230042"
"Olt","Slatina","Aleea","Tineretului","nr. 2-6; 3-5","230042"
"Olt","Slatina","Strada","Fântâneanu Elena","","230043"
"Olt","Slatina","Strada","Prelungireaa Tunari","","230043"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","bl. S6-S8, S12-S19","230044"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","nr. 23-31, 23A, 29A","230044"
"Olt","Slatina","Strada","Nucului","","230047"
"Olt","Slatina","Strada","Pitești","nr. 1-5; 2-14","230047"
"Olt","Slatina","Strada","Prelungireaa Pitești","","230047"
"Olt","Slatina","Strada","Pitești","nr. 159-T, 173A, 177A","230048"
"Olt","Slatina","Strada","Pitești","nr. 181A, 189A; 108-T","230048"
"Olt","Slatina","Strada","Alexandrescu Grigore","","230049"
"Olt","Slatina","Strada","Corcodușului","","230049"
"Olt","Slatina","Strada","Eroilor","","230049"
"Olt","Slatina","Strada","Lacului","","230049"
"Olt","Slatina","Strada","Prunilor","","230049"
"Olt","Slatina","Strada","Sălciilor","","230049"
"Olt","Slatina","Strada","Școlii","","230049"
"Olt","Slatina","Strada","Zorilor","","230049"
"Olt","Slatina","Strada","Burcă Theodor, profesor","","230050"
"Olt","Slatina","Strada","Cotești","","230050"
"Olt","Slatina","Strada","Islazului","","230050"
"Olt","Slatina","Strada","Măgurii","","230050"
"Olt","Slatina","Strada","Nordului","","230050"
"Olt","Slatina","Strada","Podgoriilor","","230050"
"Olt","Slatina","Strada","Stejarului","","230050"
"Olt","Slatina","Strada","Ulmului","","230050"
"Olt","Slatina","Strada","Vadului","","230050"
"Olt","Slatina","Strada","Ogrăzii","","230051"
"Olt","Slatina","Strada","Vișinului","","230051"
"Olt","Slatina","Strada","Teodoroiu Ecaterina","bl. 14A-C, 16A-B, 18A-C, 20A-D, V20-V22","230053"
"Olt","Slatina","Strada","Teodoroiu Ecaterina","bl. 21AB, 23ABC, V19-V24","230053"
"Olt","Slatina","Strada","Teodoroiu Ecaterina","bl. 21AB, 23A-C, V19-V23, 6A-F, 8A-E, 10A-E, 12A-B","230053"
"Olt","Slatina","Strada","Teodoroiu Ecaterina","bl. 3, 5AB, 7AB, 9A-F, 11A-E, 13A-C, 15A-C, 17A-D","230053"
"Olt","Slatina","Strada","Teodoroiu Ecaterina","nr. 3-T; 2-20","230053"
"Olt","Slatina","Aleea","Tineretului","nr. 1, 1A","230053"
"Olt","Slatina","Strada","Dorobanți","","230054"
"Olt","Slatina","Aleea","Gladiolei","","230055"
"Olt","Slatina","Strada","Salcâmului","","230055"
"Olt","Slatina","Strada","Văilor","bl. 8-22; 15-19","230057"
"Olt","Slatina","Strada","Văilor","nr. 15-T; 2-22","230057"
"Olt","Slatina","Strada","Cuza Vodă","bl. 19, 21, 23-26, 25C, 27G","230058"
"Olt","Slatina","Strada","Cuza Vodă","bl. 28, 30","230058"
"Olt","Slatina","Strada","Cuza Vodă","nr. 19-43; 24-30, 24B, 26A, 26B, 28A","230058"
"Olt","Slatina","Strada","Cuza Vodă","nr. 26A, 26B, 28A","230058"
"Olt","Slatina","Strada","Elena Doamna","nr. 1-17; 2-12, 6A (case)","230058"
"Olt","Slatina","Strada","Plevnei","nr. 1-T; 2-T","230058"
"Olt","Slatina","Strada","Cireșoaia","","230059"
"Olt","Slatina","Strada","Cuza Vodă","bl. 9, 11-18, 20, 22, G1, G2","230059"
"Olt","Slatina","Strada","Cuza Vodă","nr. 32-42, 32A, 34A","230059"
"Olt","Slatina","Strada","Cuza Vodă","nr. 9-17; 12-22, 12A, 14A","230059"
"Olt","Slatina","Strada","Cuza Vodă","bl. 1-8, 10, 6 bis, 8 bis","230060"
"Olt","Slatina","Strada","Cuza Vodă","bl. G4, G-TCI","230060"
"Olt","Slatina","Strada","Cuza Vodă","nr. 1-7; 2-10, 2A, 6B, 6C","230060"
"Olt","Slatina","Strada","Cuza Vodă","nr. 8A, 8B, 10 bis","230060"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","bl. D14-D20","230062"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","bl. D1-D4, D6, D8-D11","230062"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","nr. 46-T","230062"
"Olt","Slatina","Strada","Teodoroiu Ecaterina","nr. 1, 1A, 1B","230062"
"Olt","Slatina","Aleea","Garofiței","","230063"
"Olt","Slatina","Aleea","Violetei","","230063"
"Olt","Slatina","Strada","Tunari","bl. 1, 3AB, 5-13, FB27, S20","230064"
"Olt","Slatina","Strada","Tunari","nr. 1-17","230064"
"Olt","Slatina","Aleea","Crizantemei","","230065"
"Olt","Slatina","Strada","Drăgănești","bl. 1AB-5AB, P1-P3; 2-6","230066"
"Olt","Slatina","Strada","Drăgănești","nr. 1-5, 1A-1C; 2-6, 2A","230066"
"Olt","Slatina","Strada","Mărăști","","230066"
"Olt","Slatina","Strada","Drăgănești","bl. 8-18, G1-G3","230067"
"Olt","Slatina","Strada","Drăgănești","nr. 7-19; 8-22","230067"
"Olt","Slatina","Strada","Aldea Aurel, general","","230070"
"Olt","Slatina","Strada","Cireașovului","","230070"
"Olt","Slatina","Strada","Constructorului","","230070"
"Olt","Slatina","Strada","Tunari","bl. 1E, 11ABC, 12ABC","230070"
"Olt","Slatina","Strada","Tunari","nr. 19-T; 2-T","230070"
"Olt","Slatina","Aleea","Cazărmii","","230071"
"Olt","Slatina","Piața","Gării","","230071"
"Olt","Slatina","Strada","Iorga Nicolae","","230071"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","bl. 1-4","230072"
"Olt","Slatina","Bulevardul","Alexandru Ioan Cuza","nr. 33-T; 44","230072"
"Olt","Slatina","Strada","Artileriei","","230072"
"Olt","Slatina","Strada","Banului","","230075"
"Olt","Slatina","Strada","Cuza Vodă","nr. 44B, 66A, 78A, 108A, 108B","230075"
"Olt","Slatina","Strada","Cuza Vodă","nr. 45-T, 59A; 44-T, 44A","230075"
"Olt","Slatina","Strada","Poenii","","230075"
"Olt","Slatina","Strada","Sfântul Nicolae","","230075"
"Olt","Slatina","Strada","Botez Alice","","230076"
"Olt","Slatina","Aleea","Dumitrana Florin, poet","","230076"
"Olt","Slatina","Strada","Izvorului","","230076"
"Olt","Slatina","Strada","Mănăstirii","nr. 29-97, 29A, 33A-33I","230076"
"Olt","Slatina","Strada","Mănăstirii","nr. 32-142, 32A, 34A, 34B","230076"
"Olt","Slatina","Strada","Mănăstirii","nr. 35A, 39A, 51A, 51B, 53A","230076"
"Olt","Slatina","Strada","Mănăstirii","nr. 44A, 44B, 72A, 72B, 76A","230076"
"Olt","Slatina","Strada","Mănăstirii","nr. 57A, 61A, 63B, 67A, 73A","230076"
"Olt","Slatina","Strada","Mănăstirii","nr. 73B, 75A","230076"
"Olt","Slatina","Strada","Mănăstirii","nr. 78A, 80A","230076"
"Olt","Slatina","Strada","Petre S. Aurelian, academician","","230076"
"Olt","Slatina","Strada","Zorlesca","","230076"
"Olt","Slatina","Strada","Armașului","","230077"
"Olt","Slatina","Strada","Boiangiului","","230077"
"Olt","Slatina","Strada","Mănăstirii","nr. 99-T; 144-T","230077"
"Olt","Slatina","Strada","Milcov","","230077"
"Olt","Slatina","Strada","Milcovului","","230077"
"Olt","Slatina","Strada","Vulturului","","230077"
"Olt","Slatina","Stradelă","Vulturului","","230077"
"Olt","Slatina","Strada","Cazinoului","","230079"
"Olt","Slatina","Strada","Ipătescu Ana","nr. 1-3; 2-4","230079"
"Olt","Slatina","Strada","Lipatti Dinu","bl. 1","230079"
"Olt","Slatina","Strada","Lipatti Dinu","nr. 1","230079"
"Olt","Slatina","Strada","Lipscani","","230079"
"Olt","Slatina","Strada","Sevastopol","","230079"
"Olt","Slatina","Strada","Frații Buzești","","230080"
"Olt","Slatina","Strada","Kogălniceanu Mihail","","230080"
"Olt","Slatina","Strada","Vintilă Vodă","nr. 2-6","230080"
"Olt","Slatina","Strada","Griviței","","230081"
"Olt","Slatina","Strada","Ionașcu","nr. 1-57; 2-44, 12A","230081"
"Olt","Slatina","Strada","Moroșanu Ion","","230081"
"Olt","Slatina","Strada","Speranței","","230081"
"Olt","Slatina","Strada","13 Decembrie","","230082"
"Olt","Slatina","Strada","Abatorului","","230082"
"Olt","Slatina","Aleea","Grădiște","","230082"
"Olt","Slatina","Aleea","Oltului","","230082"
"Olt","Slatina","Piața","Teodoroiu Ecaterina","","230082"
"Olt","Slatina","Strada","Livezii","nr. 9-T, 9B, 15A; 6-10, 14-T","230083"
"Olt","Slatina","Strada","Malul Livezii","","230083"
"Olt","Slatina","Strada","Poboran George","","230083"
"Olt","Slatina","Strada","Varipatti Alexandru","","230083"
"Olt","Slatina","Strada","Grădiniței","","230086"
"Olt","Slatina","Strada","Lipatti Dinu","bl. 2-6, 16-26","230086"
"Olt","Slatina","Strada","Lipatti Dinu","nr. 3-T; 2-T","230086"
"Olt","Slatina","Bulevardul","Titulescu Nicolae","bl. 2-5, 7, 9","230086"
"Olt","Slatina","Bulevardul","Titulescu Nicolae","nr. 1-9; 2-4","230086"
"Olt","Slatina","Strada","Vladimirescu Tudor","","230087"
"Olt","Slatina","Strada","Andrei","","230088"
"Olt","Slatina","Strada","Cimitirului","","230088"
"Olt","Slatina","Canal","Sopot","","230088"
"Olt","Slatina","Fundătura","Sopot","","230088"
"Olt","Slatina","Strada","Sopot","","230088"
"Olt","Slatina","Strada","Strehareț","","230088"
"Olt","Slatina","Strada","Ionașcu","nr. 59-T, 71B; 46-T, 50A","230091"
