"Tip artera","Denumire artera","Numar","Codpostal","Sector","Oficiu distribuire"
"Stradă","Mircea cel Batrân","nr. 2-T","051112","5","București 51"
"Stradă","Triunghiului","","051113","5","București 51"
"Stradă","Bobului","","051114","5","București 51"
"Stradă","Jugureni","","051115","5","București 51"
"Stradă","Spațiului","","051116","5","București 51"
"Stradă","Mărgeanului","nr. 2-8","051045","5","București 51"
"Stradă","Mărgeanului","nr. 10-16","051046","5","București 51"
"Stradă","Topolnița","nr. 1-T","051201","5","București 51"
"Stradă","Topolnița","nr. 2-8","051202","5","București 51"
"Stradă","Topolnița","nr. 10-T","051203","5","București 51"
"Stradă","Prundului","","051204","5","București 51"
"Alee","Prundului","","051205","5","București 51"
"Stradă","Glicinelor","nr. 1-T","051206","5","București 51"
"Stradă","Glicinelor","nr. 2-T","051207","5","București 51"
"Stradă","Șuvița","","051211","5","București 51"
"Intrare","Șuvița","","051212","5","București 51"
"Stradă","Botescu Haralambie, dr.","","051213","5","București 51"
"Stradă","Dobrun","","051214","5","București 51"
"Stradă","Mărgeanului","nr. 32-34","051049","5","București 51"
"Stradă","Mișcă Petre, cap.","nr. 1-7","051181","5","București 51"
"Stradă","Mișcă Petre, cap.","nr. 9-T","051182","5","București 51"
"Stradă","Mișcă Petre, cap.","nr. 2-4","051183","5","București 51"
"Stradă","Mișcă Petre, cap.","nr. 6-T","051184","5","București 51"
"Stradă","Dumbrava Nouă","nr. 9-15","051143","5","București 51"
"Stradă","Dumbrava Nouă","nr. 12-18","051152","5","București 51"
"Stradă","Bârca","nr. 13-17","051172","5","București 51"
"Stradă","Bârca","nr. 19-T","051173","5","București 51"
"Stradă","Bârca","nr. 18-24","051176","5","București 51"
"Stradă","Bârca","nr. 26-T","051177","5","București 51"
"Stradă","Pucheni","nr. 2-42","051224","5","București 51"
"Stradă","Pucheni","nr. 44-102","051225","5","București 51"
"Stradă","Garoafei","nr. 1-27","051231","5","București 51"
"Stradă","Garoafei","nr. 29-43","051232","5","București 51"
"Alee","Costinești","nr. 1-T","051241","5","București 51"
"Alee","Costinești","nr. 2-6","051242","5","București 51"
"Alee","Costinești","nr. 8-T","051243","5","București 51"
"Stradă","Sucevița","","051244","5","București 51"
"Stradă","Taiga","","051245","5","București 51"
"Stradă","Coșoveni","","051246","5","București 51"
"Stradă","Iovan Ion, frt","","051247","5","București 51"
"Stradă","Davidești","nr. 31-T","051252","5","București 51"
"Stradă","Davidești","nr. 36-T","051254","5","București 51"
"Stradă","Cucuteni","nr. 33-65","051262","5","București 51"
"Stradă","Cucuteni","nr. 36-66","051265","5","București 51"
"Stradă","Grigoreanu Petre, cap","nr. 37-T","051272","5","București 51"
"Stradă","Grigoreanu Petre, cap","nr. 40-T","051274","5","București 51"
"Stradă","Gorjului","","051281","5","București 51"
"Stradă","Naipu","","051282","5","București 51"
"Stradă","Berzovia","nr. 1-35","051283","5","București 51"
"Stradă","Berzovia","nr. 2-36","051285","5","București 51"
"Șosea","Alexandria","nr. 7","051522","5","București 51"
"Stradă","Garoafei","nr. 2-6","051234","5","București 51"
"Stradă","Garoafei","nr. 8-30","051235","5","București 51"
"Stradă","Garoafei","nr. 32-66","051236","5","București 51"
"Stradă","Cucuteni","nr. 67-T","051263","5","București 51"
"Stradă","Cucuteni","nr. 68-T","051266","5","București 51"
"Stradă","Berzovia","nr. 37-T","051284","5","București 51"
"Stradă","Berzovia","nr. 38-T","051286","5","București 51"
"Stradă","Scoarței","","051351","5","București 51"
"Stradă","Brâului","","051352","5","București 51"
"Stradă","Miulești","","051353","5","București 51"
"Stradă","Jiblea","","051354","5","București 51"
"Stradă","Gașpar Dumitru, lt","","051355","5","București 51"
"Stradă","Ștefești","","051356","5","București 51"
"Stradă","Surănești","","051357","5","București 51"
"Stradă","Văleni","","051358","5","București 51"
"Stradă","Brătășanca","nr. 1-31","051361","5","București 51"
"Stradă","Brătășanca","nr. 2-32","051363","5","București 51"
"Stradă","Teiuș","nr. 1-5","051391","5","București 51"
"Stradă","Teiuș","nr. 7-45","051392","5","București 51"
"Șosea","Alexandria","nr. 7A-11","051523","5","București 51"
"Stradă","Garoafei","nr. 68-120","051237","5","București 51"
"Stradă","Garoafei","nr. 122-T","051238","5","București 51"
"Intrare","Garoafei","","051239","5","București 51"
"Stradă","Săndulița","nr. 43-T","051295","5","București 51"
"Stradă","Săndulița","nr. 34-T","051297","5","București 51"
"Stradă","Crasna","nr. 1-33","051311","5","București 51"
"Stradă","Crasna","nr. 2-28","051313","5","București 51"
"Stradă","Piatra Neamț","nr. 25-T","051317","5","București 51"
"Stradă","Piatra Neamț","nr. 36-T","051319","5","București 51"
"Stradă","Vaslui","nr. 1-41","051323","5","București 51"
"Stradă","Vaslui","nr. 2-38","051325","5","București 51"
"Stradă","Iași","nr. 1-T","051341","5","București 51"
"Stradă","Iași","nr. 2-52","051342","5","București 51"
"Stradă","Rupea","nr. 1-27","051345","5","București 51"
"Stradă","Rupea","nr. 2-30","051347","5","București 51"
"Stradă","Buzău","","051365","5","București 51"
"Stradă","Bălănești","nr. 1-35","051366","5","București 51"
"Stradă","Bălănești","nr. 2-34","051368","5","București 51"
"Stradă","Miercurea Ciuc","","051371","5","București 51"
"Stradă","Câmpia Burnas","","051372","5","București 51"
"Stradă","Harpei","","051373","5","București 51"
"Stradă","Câmpia Mierlei","nr. 1-31","051374","5","București 51"
"Stradă","Câmpia Mierlei","nr. 2-40","051377","5","București 51"
"Intrare","Racoș","","051381","5","București 51"
"Stradă","Bârlad","","051382","5","București 51"
"Stradă","Ungheni","","051383","5","București 51"
"Stradă","Răchitașului","","051384","5","București 51"
"Stradă","Tecuci","","051385","5","București 51"
"Stradă","Teiuș","nr. 47-65","051393","5","București 51"
"Stradă","Teiuș","nr. 67-121","051394","5","București 51"
"Stradă","Pucheni","nr. 104-T","051226","5","București 51"
"Stradă","Garoafei","nr. 45-T","051233","5","București 51"
"Stradă","Sumandra","","051291","5","București 51"
"Stradă","Jiliște","","051292","5","București 51"
"Stradă","Jurilovca","","051293","5","București 51"
"Stradă","Săndulița","nr. 1-41A","051294","5","București 51"
"Stradă","Săndulița","nr. 2-32","051296","5","București 51"
"Stradă","Tăpșanului","","051298","5","București 51"
"Stradă","Păușa","nr. 33-T","051302","5","București 51"
"Stradă","Păușa","nr. 28-T","051304","5","București 51"
"Stradă","Crasna","nr. 35-T","051312","5","București 51"
"Stradă","Crasna","nr. 30-T","051314","5","București 51"
"Stradă","Brădeana","","051315","5","București 51"
"Stradă","Piatra Neamț","nr. 1-23","051316","5","București 51"
"Stradă","Piatra Neamț","nr. 2-34","051318","5","București 51"
"Intrare","Târgu Ocna","","051321","5","București 51"
"Stradă","Sânmartin","","051322","5","București 51"
"Stradă","Vaslui","nr. 43-T","051324","5","București 51"
"Stradă","Vaslui","nr. 40-T","051326","5","București 51"
"Stradă","Socolești","nr. 1-35","051331","5","București 51"
"Stradă","Socolești","nr. 2-20","051333","5","București 51"
"Prelungire","Rupea","","051335","5","București 51"
"Stradă","Iași","nr. 54-T","051343","5","București 51"
"Stradă","Piatra Albă","","051344","5","București 51"
"Stradă","Rupea","nr. 29-T","051346","5","București 51"
"Stradă","Rupea","nr. 32-T","051348","5","București 51"
"Stradă","Răcăciuni","","051349","5","București 51"
"Stradă","Câmpia Mierlei","nr. 65-T","051376","5","București 51"
"Stradă","Câmpia Mierlei","nr. 58-T","051379","5","București 51"
"Stradă","Teiuș","nr. 2-36","051396","5","București 51"
"Alee","Ghimeș","nr. 1-T","051401","5","București 51"
"Alee","Ghimeș","nr. 2-6","051402","5","București 51"
"Alee","Ghimeș","nr. 8-T","051403","5","București 51"
"Stradă","Ghiocului","","051404","5","București 51"
"Stradă","Luntreni","","051405","5","București 51"
"Intrare","Jibou","","051406","5","București 51"
"Stradă","Gutuilor","","051407","5","București 51"
"Stradă","Posada","nr. 1-T","051411","5","București 51"
"Stradă","Posada","nr. 2-T","051412","5","București 51"
"Alee","Posada","nr. 1-T","051413","5","București 51"
"Alee","Posada","nr. 2-T","051414","5","București 51"
"Intrare","Posada","","051415","5","București 51"
"Șosea","Alexandria","nr. 13-15","051524","5","București 51"
"Șosea","Alexandria","nr. 17-19","051525","5","București 51"
"Șosea","Alexandria","nr. 21-103","051526","5","București 51"
"Stradă","Brătășanca","nr. 33-T","051362","5","București 51"
"Stradă","Brătășanca","nr. 34-T","051364","5","București 51"
"Stradă","Bălănești","nr. 37-T","051367","5","București 51"
"Stradă","Bălănești","nr. 36-T","051369","5","București 51"
"Stradă","Câmpia Mierlei","nr. 33-63","051375","5","București 51"
"Stradă","Câmpia Mierlei","nr. 42-56","051378","5","București 51"
"Stradă","Teiuș","nr. 38-82","051397","5","București 51"
"Stradă","Târgu Jiu","","051416","5","București 51"
"Stradă","Târgu Cărbunești","","051417","5","București 51"
"Stradă","Brătila","","051418","5","București 51"
"Stradă","Petroșani","","051419","5","București 51"
"Stradă","Filiași","","051421","5","București 51"
"Stradă","Litografiei","","051422","5","București 51"
"Stradă","Consecvenței","nr. 1-T","051423","5","București 51"
"Stradă","Consecvenței","nr. 2-T","051424","5","București 51"
"Stradă","Toboșari","","051425","5","București 51"
"Stradă","Drăgășani","","051426","5","București 51"
"Stradă","Jirlău","","051427","5","București 51"
"Stradă","Teiuș","nr. 123-T","051395","5","București 51"
"Stradă","Teiuș","nr. 84-T","051398","5","București 51"
"Stradă","Conțescu Constantin","","051399","5","București 51"
"Șosea","București-Măgurele","nr. 31-T","051432","5","București 51"
"Șosea","București-Măgurele","nr. 70-T","051434","5","București 51"
"Șosea","Vârtejului","nr. 1-T","051471","5","București 51"
"Șosea","Vârtejului","nr. 2-T","051472","5","București 51"
"Drum","Vulturești","","051473","5","București 51"
"Stradă","Perinița","","051474","5","București 51"
"Drum","Braniștea","","051475","5","București 51"
"Drum","Glavacioc","","051476","5","București 51"
"Drum","Penteleu","","051477","5","București 51"
"Drum","Bragadiru","","051478","5","București 51"
"Stradă","Pitești","","051481","5","București 51"
"Stradă","Curtea de Argeș","","051482","5","București 51"
"Stradă","Carelor","","051483","5","București 51"
"Stradă","Târgoviștei","","051484","5","București 51"
"Stradă","Găești","","051485","5","București 51"
"Intrare","Găești","","051486","5","București 51"
"Drum","Nefliului","","051487","5","București 51"
"Drum","Floare de Colț","","051488","5","București 51"
"Intrare","Tălmaci","","051489","5","București 51"
"Drum","Sântana","","051491","5","București 51"
"Intrare","Bătășani","","051492","5","București 51"
"Stradă","Piatra Olt","","051493","5","București 51"
"Stradă","Gura Padinii","","051494","5","București 51"
"Stradă","Grindu","","051495","5","București 51"
"Stradă","Slatina","","051496","5","București 51"
"Stradă","Valea Timișului","","051497","5","București 51"
"Stradă","Șufaru Gheorghe","","051498","5","București 51"
"Stradă","Herculane","","051501","5","București 51"
"Stradă","Pecinișca","","051502","5","București 51"
"Stradă","Topleț","","051503","5","București 51"
"Stradă","Sântimbru","","051504","5","București 51"
"Stradă","Târgovișteanu Negoiță","","051505","5","București 51"
"Stradă","Abatajului","","051511","5","București 51"
"Stradă","Barajului","","051512","5","București 51"
"Stradă","Caracal","","051513","5","București 51"
"Intrare","Deveselu","","051514","5","București 51"
"Intrare","Ruscăi","","051515","5","București 51"
"Șosea","București-Măgurele","nr. 1-29","051431","5","București 51"
"Șosea","București-Măgurele","nr. 2-68","051433","5","București 51"
"Stradă","Neptun","nr. 1-43","051441","5","București 51"
"Stradă","Neptun","nr. 2-76","051443","5","București 51"
"Intrare","Neptun","","051445","5","București 51"
"Intrare","Valea Dragului","","051446","5","București 51"
"Stradă","Eclipsei","","051447","5","București 51"
"Stradă","Vălișoara","","051448","5","București 51"
"Stradă","Cupidon","","051449","5","București 51"
"Intrare","Cincu","","051451","5","București 51"
"Intrare","Ostroveni","","051452","5","București 51"
"Stradă","Bitumului","","051453","5","București 51"
"Intrare","Chirnogi","","051454","5","București 51"
"Intrare","Herești","","051455","5","București 51"
"Intrare","Epigramei","","051456","5","București 51"
"Stradă","Păpușoiului","","051457","5","București 51"
"Intrare","Oțeleni","","051458","5","București 51"
"Stradă","Venus","","051459","5","București 51"
"Stradă","Păltinoasa","","051461","5","București 51"
"Stradă","Elegiei","","051462","5","București 51"
"Stradă","Saturn","","051463","5","București 51"
"Stradă","Măgura Codlei","","051464","5","București 51"
"Stradă","Orion","nr. 1-43","051465","5","București 51"
"Stradă","Orion","nr. 2-44","051467","5","București 51"
"Stradă","Hercule","","051551","5","București 51"
"Stradă","Fulgerești","","051552","5","București 51"
"Stradă","Botoșani","","051553","5","București 51"
"Stradă","Prundeni","","051554","5","București 51"
"Intrare","Prundeni","","051555","5","București 51"
"Intrare","Evocării","","051556","5","București 51"
"Intrare","Prunișor","","051557","5","București 51"
"Intrare","Echerului","","051558","5","București 51"
"Intrare","Inovației","","051559","5","București 51"
"Intrare","Stelelor","","051561","5","București 51"
"Stradă","Lucifer","","051562","5","București 51"
"Drum","Chircii","","051569","5","București 51"
"Șosea","Alexandria","nr. 195-T","051529","5","București 51"
"Șosea","Alexandria","nr. 218-T","051544","5","București 51"
"Drum","Luptătorilor Antifasciști","nr. 1-19","051571","5","București 51"
"Drum","Luptătorilor Antifasciști","nr. 2-20","051573","5","București 51"
"Stradă","Teiului","","051581","5","București 51"
"Stradă","Valea Albă","","051582","5","București 51"
"Intrare","Valea Albă","","051583","5","București 51"
"Stradă","Carul Mic","","051584","5","București 51"
"Intrare","Cernădia","","051585","5","București 51"
"Stradă","Carul Mare","","051586","5","București 51"
"Drum","Câmpina","","051587","5","București 51"
"Stradă","Botorca","","051591","5","București 51"
"Intrare","Botorca","","051592","5","București 51"
"Intrare","Letea","","051593","5","București 51"
"Stradă","Vidului","","051594","5","București 51"
"Stradă","Simfoniei","","051595","5","București 51"
"Stradă","Osiris","","051596","5","București 51"
"Stradă","Omătului","","051597","5","București 51"
"Stradă","Albeni","","051598","5","București 51"
"Stradă","Valea Poenii","","051599","5","București 51"
"Stradă","Dragova","","051601","5","București 51"
"Stradă","Albotești","","051602","5","București 51"
"Stradă","Piatra Șoimului","","051603","5","București 51"
"Stradă","Aliman","","051604","5","București 51"
"Drum","Crăițelor","","051605","5","București 51"
"Stradă","Antiaeriană","nr. 51-79","051012","5","București 51"
"Stradă","Mărgeanului","nr. 51-97","051043","5","București 51"
"Stradă","Corbița","","051083","5","București 51"
"Stradă","Manea Șerban, serg","nr. 1-T","051091","5","București 51"
"Stradă","Manea Șerban, serg","nr. 2-T","051092","5","București 51"
"Stradă","Nedelcu Ilie, cpt.","","051093","5","București 51"
"Stradă","Valea Hârtibaciului","","051094","5","București 51"
"Stradă","Frații Buzești","","051095","5","București 51"
"Stradă","Rozetului","nr. 1-T","051096","5","București 51"
"Stradă","Rozetului","nr. 2-T","051097","5","București 51"
"Stradă","Dărniciei","","051098","5","București 51"
"Stradă","Mărgeanului","nr. 36-42","051051","5","București 51"
"Stradă","Docolina","","051071","5","București 51"
"Stradă","Banu Mărăcine","","051072","5","București 51"
"Stradă","Coman Ion, sold.","","051073","5","București 51"
"Stradă","Cojocaru Elena și Vasile","nr. 1-T","051074","5","București 51"
"Stradă","Cojocaru Elena și Vasile","nr. 2-T","051075","5","București 51"
"Stradă","Gâdescu Petre, dr.","nr. 1-T","051076","5","București 51"
"Stradă","Gâdescu Petre, dr.","nr. 2-T","051077","5","București 51"
"Stradă","Suzana","nr. 1-T","051078","5","București 51"
"Stradă","Suzana","nr. 2-T","051079","5","București 51"
"Stradă","Rombului","nr. 1-T","051081","5","București 51"
"Stradă","Rombului","nr. 2-T","051082","5","București 51"
"Stradă","Porumbaru Ion, mr.","nr. 1-T","051084","5","București 51"
"Stradă","Porumbaru Ion, mr.","nr. 2-T","051085","5","București 51"
"Stradă","Craioveanu Luca, col","","051086","5","București 51"
"Stradă","Delureni","nr. 1-T","051087","5","București 51"
"Stradă","Delureni","nr. 2-T","051088","5","București 51"
"Stradă","Bârnova","nr. 1-7","051161","5","București 51"
"Stradă","Bârnova","nr. 9-13","051162","5","București 51"
"Stradă","Bârnova","nr. 2-8","051164","5","București 51"
"Stradă","Antiaeriană","nr. 103-T","051014","5","București 51"
"Stradă","Antiaeriană","nr. 8-T","051016","5","București 51"
"Stradă","Lerești","nr. 1-T","051121","5","București 51"
"Stradă","Lerești","nr. 2-T","051122","5","București 51"
"Alee","Lerești","nr. 1-T","051123","5","București 51"
"Alee","Lerești","nr. 2-T","051124","5","București 51"
"Stradă","Tăcerii","","051125","5","București 51"
"Stradă","Lacul Mare","","051126","5","București 51"
"Stradă","Floare de Vârf","","051131","5","București 51"
"Stradă","Circulației","","051132","5","București 51"
"Stradă","Ordinei","","051133","5","București 51"
"Stradă","Disciplinei","","051134","5","București 51"
"Stradă","Pazei","","051135","5","București 51"
"Șosea","Alexandria","nr. 96-102","051539","5","București 51"
"Șosea","Alexandria","nr. 104-110","051541","5","București 51"
"Șosea","Alexandria","nr. 112-124","051542","5","București 51"
"Șosea","Alexandria","nr. 2-6","051531","5","București 51"
"Șosea","Alexandria","nr. 8-10","051532","5","București 51"
"Șosea","Alexandria","nr. 12-16","051533","5","București 51"
"Șosea","Alexandria","nr. 18-22","051534","5","București 51"
"Șosea","Alexandria","nr. 24-70","051535","5","București 51"
"Șosea","Alexandria","nr. 72-76","051536","5","București 51"
"Șosea","Alexandria","nr. 78-84","051537","5","București 51"
"Șosea","Alexandria","nr. 86-94","051538","5","București 51"
"Stradă","Bârca","nr. 2-8","051174","5","București 69"
"Stradă","Bârca","nr. 10-16","051175","5","București 69"
"Stradă","Modoran Ene, sold.","nr. 11-T","051833","5","București 69"
"Stradă","Modoran Ene, sold.","nr. 12-T","051835","5","București 69"
"Stradă","Focșani","nr. 1-5","051841","5","București 69"
"Stradă","Focșani","nr. 2-10","051843","5","București 69"
"Cale","Rahovei","nr. 346-352","050917","5","București 69"
"Cale","Rahovei","nr. 354-360","050918","5","București 69"
"Cale","Rahovei","nr. 362-T","050919","5","București 69"
"Stradă","Bârca","nr. 1-11","051171","5","București 69"
"Stradă","Modoran Ene, sold.","nr. 1-5","051831","5","București 69"
"Stradă","Modoran Ene, sold.","nr. 7-9","051832","5","București 69"
"Stradă","Modoran Ene, sold.","nr. 2-10","051834","5","București 69"
"Stradă","Surduc","","051836","5","București 69"
"Stradă","Focșani","nr. 7-T","051842","5","București 69"
"Stradă","Focșani","nr. 12-T","051844","5","București 69"
"Alee","Rădășeni","","051845","5","București 69"
"Stradă","Pribeagului","","051846","5","București 69"
"Stradă","Popa, slt.","nr. 1-7","051961","5","București 69"
"Stradă","Popa, slt.","nr. 9-T","051962","5","București 69"
"Stradă","Popa, slt.","nr. 2-T","051963","5","București 69"
"Stradă","Câmpeanu N. Ilie, lt.","nr. 1-T","051964","5","București 69"
"Stradă","Câmpeanu N. Ilie, lt.","nr. 2-T","051965","5","București 69"
"Stradă","Scarlat, serg.","","051966","5","București 69"
"Stradă","Preda, cap.","","051967","5","București 69"
"Stradă","Cândea I. Ion, sold.","","051968","5","București 69"
"Stradă","Ilina, cap.","nr. 1-7","051971","5","București 69"
"Stradă","Ilina, cap.","nr. 9-T","051972","5","București 69"
"Stradă","Ilina, cap.","nr. 2-T","051973","5","București 69"
"Stradă","Deliu Constantin, serg.","","051974","5","București 69"
"Stradă","Agapie I. Ion, cap.","","051975","5","București 69"
"Cale","Rahovei","nr. 311-319","050903","5","București 69"
"Cale","Rahovei","nr. 321-323","050904","5","București 69"
"Cale","Rahovei","nr. 325-T","050905","5","București 69"
"Stradă","Oltina","nr. 2-T","051952","5","București 69"
"Stradă","Pecineaga","nr. 1-5","051953","5","București 69"
"Stradă","Pecineaga","nr. 7-9","051954","5","București 69"
"Stradă","Pecineaga","nr. 11-T","051955","5","București 69"
"Stradă","Pecineaga","nr. 2-10","051956","5","București 69"
"Stradă","Pecineaga","nr. 12-T","051957","5","București 69"
"Stradă","Croitoru Vasile, sold.","nr. 1-5","051976","5","București 69"
"Stradă","Croitoru Vasile, sold.","nr. 7-T","051977","5","București 69"
"Stradă","Olteanu, sold.","","051979","5","București 69"
"Stradă","Mihai D. Stan, serg.","","051981","5","București 69"
"Stradă","Porojan Nicolae, sold.","","051982","5","București 69"
"Cale","Rahovei","nr. 189-215","050895","5","București 69"
"Cale","Rahovei","nr. 217-237","050896","5","București 69"
"Cale","Rahovei","nr. 239-291","050897","5","București 69"
"Cale","Rahovei","nr. 293-297","050898","5","București 69"
"Stradă","Năsăud","nr. 1-9","052061","5","București 69"
"Stradă","Năsăud","nr. 11-19","052062","5","București 69"
"Stradă","Năsăud","nr. 21-55","052063","5","București 69"
"Stradă","Năsăud","nr. 57-89","052064","5","București 69"
"Stradă","Năsăud","nr. 2-24","052066","5","București 69"
"Stradă","Năsăud","nr. 26-66","052067","5","București 69"
"Stradă","Bărbătescu Vechi","","052069","5","București 69"
"Stradă","Surugiilor","","052071","5","București 69"
"Stradă","Carcalechi Zaharia","","052072","5","București 69"
"Stradă","Bârlea","","052073","5","București 69"
"Stradă","Niculescu Iosif","","052074","5","București 69"
"Stradă","Olaru Zamfir","nr. 1-T","052075","5","București 69"
"Stradă","Olaru Zamfir","nr. 2-4","052076","5","București 69"
"Stradă","Vistierilor","","052078","5","București 69"
"Stradă","Locusteanu Alexandru, dr.","nr. 1-T","052081","5","București 69"
"Stradă","Locusteanu Alexandru, dr.","nr. 2-T","052082","5","București 69"
"Stradă","Năsăud","nr. 91-T","052065","5","București 69"
"Stradă","Năsăud","nr. 68-T","052068","5","București 69"
"Stradă","Olaru Zamfir","nr. 6-T","052077","5","București 69"
"Stradă","Tutunari","","052083","5","București 69"
"Stradă","Vedea","","052084","5","București 69"
"Cale","Rahovei","nr. 299-301","050899","5","București 69"
"Cale","Rahovei","nr. 303-305","050901","5","București 69"
"Cale","Rahovei","nr. 307-309","050902","5","București 69"
"Stradă","Dumitrescu Vasile","nr. 1-45","051911","5","București 69"
"Stradă","Dumitrescu Vasile","nr. 2-52","051913","5","București 69"
"Stradă","Dunăvăț","nr. 1-7","051915","5","București 69"
"Stradă","Dunăvăț","nr. 2-16","051917","5","București 69"
"Stradă","Dan Mihail, pictor","","051919","5","București 69"
"Stradă","Malcoci","nr. 1-19","051921","5","București 69"
"Stradă","Malcoci","nr. 21-T","051922","5","București 69"
"Stradă","Malcoci","nr. 2-22","051923","5","București 69"
"Stradă","Malcoci","nr. 24-T","051924","5","București 69"
"Stradă","Lecca Constantin, pictor","","051941","5","București 69"
"Stradă","Frecăței","","051942","5","București 69"
"Stradă","Vicina","nr. 1-3","051925","5","București 69"
"Stradă","Vicina","nr. 5-T","051926","5","București 69"
"Stradă","Vicina","nr. 2-4","051927","5","București 69"
"Stradă","Vicina","nr. 6-T","051928","5","București 69"
"Alee","Vicina","","051929","5","București 69"
"Stradă","Pricopan","nr. 1-11","051931","5","București 69"
"Stradă","Pricopan","nr. 2-24","051933","5","București 69"
"Alee","Pricopan","nr. 1-T","051935","5","București 69"
"Alee","Pricopan","nr. 2-6","051936","5","București 69"
"Alee","Pricopan","nr. 8-T","051937","5","București 69"
"Stradă","Popina","","051938","5","București 69"
"Stradă","Oltina","nr. 1-T","051951","5","București 69"
"Stradă","Croitoru Vasile, sold.","nr. 2-T","051978","5","București 69"
"Stradă","Amurgului","nr. 1-T","051983","5","București 69"
"Stradă","Amurgului","nr. 2-14","051984","5","București 69"
"Stradă","Amurgului","nr. 16-22","051985","5","București 69"
"Stradă","Amurgului","nr. 24-T","051986","5","București 69"
"Stradă","Munții Carpați","nr. 1-117","052023","5","București 69"
"Stradă","Zori de Zi","","052033","5","București 69"
"Șosea","Sălaj","nr. 194-230","051904","5","București 69"
"Șosea","Sălaj","nr. 232-290","051905","5","București 69"
"Șosea","Sălaj","nr. 292-T","051906","5","București 69"
"Stradă","Munții Carpați","nr. 119-T","052024","5","București 69"
"Stradă","Oltului","","052031","5","București 69"
"Stradă","Epigonilor","","052032","5","București 69"
"Stradă","Spulber","","052034","5","București 69"
"Stradă","Iacobeni","","052035","5","București 69"
"Stradă","Baraolt","","052036","5","București 69"
"Stradă","Chimirului","nr. 1-23","052041","5","București 69"
"Stradă","Chimirului","nr. 2-32","052043","5","București 69"
"Stradă","Voitin","","052045","5","București 69"
"Stradă","Floretei","","052046","5","București 69"
"Stradă","Lipșa","","052047","5","București 69"
"Stradă","Vredniciei","","052051","5","București 69"
"Stradă","Nivelării","","052052","5","București 69"
"Stradă","Asistenței","","052053","5","București 69"
"Stradă","Imboldului","","052054","5","București 69"
"Șosea","Alexandria","nr. 1-5","051521","5","București 69"
"Intrare","Recaș","","051991","5","București 69"
"Stradă","Bega","","051992","5","București 69"
"Intrare","Bega","","051993","5","București 69"
"Stradă","Țepeluș","","051994","5","București 69"
"Stradă","Furculești","","051995","5","București 69"
"Stradă","Carpen V. Ioan, serg. maj.","","051996","5","București 69"
"Stradă","Stoicănești","","051997","5","București 69"
"Stradă","Petru Vodă","","051998","5","București 69"
"Stradă","Dretea","","051999","5","București 69"
"Stradă","Peneș Dumitru, av.","","052011","5","București 69"
"Stradă","Păun Nicolae, cap.","","052012","5","București 69"
"Stradă","Munții Carpați","nr. 2-32","052025","5","București 69"
"Stradă","Pucheni","nr. 1-5","051221","5","București 69"
"Stradă","Pucheni","nr. 7-55","051222","5","București 69"
"Stradă","Pucheni","nr. 57-T","051223","5","București 69"
"Stradă","Davidești","nr. 1-29","051251","5","București 69"
"Stradă","Davidești","nr. 2-34","051253","5","București 69"
"Stradă","Cucuteni","nr. 1-31","051261","5","București 69"
"Stradă","Cucuteni","nr. 2-34","051264","5","București 69"
"Stradă","Grigoreanu Petre, cap","nr. 1-35","051271","5","București 69"
"Stradă","Grigoreanu Petre, cap","nr. 2-38","051273","5","București 69"
"Stradă","Păușa","nr. 1-31","051301","5","București 69"
"Stradă","Păușa","nr. 2-26","051303","5","București 69"
"Stradă","Socolești","nr. 37-T","051332","5","București 69"
"Stradă","Socolești","nr. 22-T","051334","5","București 69"
"Stradă","Florarilor","","052013","5","București 69"
"Stradă","Piramidei","","052014","5","București 69"
"Stradă","Portița","","052015","5","București 69"
"Stradă","Todireni","","052016","5","București 69"
"Stradă","Lăzărescu Dumitru","","052017","5","București 69"
"Stradă","Iazului","","052018","5","București 69"
"Stradă","Gorani","","052019","5","București 69"
"Stradă","Roman","","052021","5","București 69"
"Stradă","Mazilu Teodor","","052022","5","București 69"
"Stradă","Munții Carpați","nr. 34-T","052026","5","București 69"
"Stradă","Progresului","nr. 41-55","050692","5","București 69"
"Stradă","Progresului","nr. 79-T","050694","5","București 69"
"Stradă","Progresului","nr. 90-T","050696","5","București 69"
"Cale","Rahovei","nr. 206-226","050909","5","București 69"
"Cale","Rahovei","nr. 228-258","050911","5","București 69"
"Cale","Rahovei","nr. 260-320","050912","5","București 69"
"Cale","Rahovei","nr. 322-326","050913","5","București 69"
"Cale","Rahovei","nr. 328-330","050914","5","București 69"
"Stradă","Tocilescu Grigore","","051791","5","București 69"
"Intrare","Azimei","","051792","5","București 69"
"Stradă","Poenaru Petrache","","051793","5","București 69"
"Stradă","Axente Sever Ioan","","051794","5","București 69"
"Stradă","Tabără Stan","","051795","5","București 69"
"Stradă","Dincă Ștefan","","051796","5","București 69"
"Stradă","Rădiței","","051801","5","București 69"
"Stradă","Popeia Corneliu, col.","","051802","5","București 69"
"Stradă","Anul 1821","","051803","5","București 69"
"Stradă","Marinescu Petre","","051804","5","București 69"
"Stradă","Sebastian Mihail, scriitor","nr. 1-5","050771","5","București 69"
"Stradă","Sebastian Mihail, scriitor","nr. 7-11","050772","5","București 69"
"Stradă","Sebastian Mihail, scriitor","nr. 13-21","050773","5","București 69"
"Stradă","Sebastian Mihail, scriitor","nr. 23-27","050774","5","București 69"
